source_file,custom_building_id,story_level,drift_ratio_case_0,drift_ratio_case_1,drift_ratio_case_2,drift_ratio_case_3
data0.json,29,1,0.0064084907045620565,0.00017902599025067814,0.0003809042409393507,0.006646593757400109
data0.json,29,2,0.012265326834544371,0.0004993405470151433,0.0008990788607935809,0.012385446827523648
data0.json,29,3,0.015246899403917625,0.0003766754167851189,0.0008677642315984185,0.01459228739131096
data0.json,29,4,0.01713729910702137,0.00015517849085620904,0.001977226593822644,0.017600969949782684
data0.json,29,5,0.02208257576974203,0.0007734791328514403,0.0022992842920661035,0.0214858812838618
data0.json,30,0,0.0,0.0,0.0,0.0
data0.json,30,1,0.013957442831824643,0.0014071356600587788,0.00012428770105786833,0.014233103321292486
data0.json,30,2,0.021606742553031178,0.0030524916497154863,0.000149364304354222,0.022122080075157164
data0.json,30,3,0.027660546769291243,0.003330311116224302,0.0002670852108673378,0.027978443150582104
data0.json,31,0,0.0,0.0,0.0,0.0
data0.json,31,1,0.00604756032171889,0.0005672963234020201,0.0004274596689351069,0.00723125104562942
data0.json,31,2,0.010853379861988192,0.0006599732108790564,0.001126308063058496,0.010897245060119016
data0.json,31,3,0.014633376782576079,0.001014011296521739,0.001416610395080326,0.014242278014396396
data0.json,31,4,0.01690678182612558,0.0008074348051034884,0.00155649493654973,0.017113472437164996
data0.json,31,5,0.01921224579375439,0.0013196447759491526,0.0018186062795240209,0.01907114357694091
data0.json,31,6,0.02286544659677124,0.001437275278316443,0.001991832229050349,0.02236522738968166
data0.json,31,7,0.026545627029196692,0.0018296678007005648,0.0024821964282520214,0.02579481828400897
data0.json,31,8,0.02661609381132128,0.0018613640720830898,0.0024585309755308067,0.02584785321170755
data0.json,32,0,0.0,0.0,0.0,0.0
data0.json,32,1,0.00639268962768823,-3.257535114497427e-05,0.00030033596619838816,0.008595441325521326
data0.json,32,2,0.009451894532152328,0.0002362844962865788,0.0002213779294013109,0.010920184773171797
data0.json,32,3,0.01184940364275394,0.00028260906500173334,0.0010209990158589306,0.01382079154862481
data0.json,32,4,0.015478047199811553,7.674745619918272e-05,0.0006645156469257241,0.014807248940722443
data0.json,32,5,0.01777725398150144,0.0005419573188488155,0.0016278838400226867,0.01828830476409352
data0.json,32,6,0.020897704195186932,0.0004763963757613211,0.00199582088858462,0.020113936630533787
data0.json,33,0,0.0,0.0,0.0,0.0
data0.json,33,1,0.005314670056505951,0.001119958524988103,0.00035893824343105824,0.005529442063274562
data0.json,33,2,0.010105459257627548,0.002415752523378847,0.00022385475467361714,0.010215293160977251
data0.json,33,3,0.012275513360325804,0.0023405359698962175,0.00044529796189098975,0.012448775514574364
data0.json,33,4,0.015486910692098448,0.0026642467796883637,0.0002868287585114456,0.015918569935069543
data0.json,33,5,0.01760081222746075,0.0015201609198601854,0.00040068014941529827,0.018335444738937896
data0.json,33,6,0.021370222494466174,0.004367120528428037,0.0007266540282590075,0.021684647309536162
data0.json,33,7,0.023284870730152445,0.003988778667798521,0.0006631624336322204,0.024677882723442807
data0.json,33,8,0.02647133560715634,0.004831283225149108,0.0008748660596271253,0.02722064625081782
data0.json,34,0,0.0,0.0,0.0,0.0
data0.json,34,1,0.013792744544140458,0.002932110052911785,0.001786416928137518,0.013030228501930082
data0.json,34,2,0.020170114593920555,0.004556097202383098,0.00410734916373224,0.021046222593121444
data0.json,35,0,0.0,0.0,0.0,0.0
data0.json,35,1,0.014658223507090236,4.764683326850501e-05,4.583865063253953e-05,0.014685251925021377
data0.json,36,0,0.0,0.0,0.0,0.0
data0.json,36,1,0.010600226308216066,0.0003067375629852756,0.00041954156701894737,0.010736903931120692
data0.json,36,2,0.016481724877317496,0.0009555421887397466,0.000496237987915154,0.016113694321660963
data0.json,36,3,0.021509963685040486,0.000794536995849328,0.0011520562766150996,0.021781997996098475
data0.json,37,0,0.0,0.0,0.0,0.0
data0.json,37,1,0.007717429573133264,0.00013184405143458068,0.0016230738309454928,0.003601578138721837
data0.json,37,2,0.010852553767180632,0.0006809474353641989,0.002150864941885651,0.009761519240308646
data0.json,37,3,0.013931880385752713,0.0005602206486831683,0.002002758069652334,0.011257411893272373
data0.json,37,4,0.015987655756228916,0.0007523162562044452,0.0026633631010176415,0.013800191883982346
data0.json,37,5,0.018235574800050548,0.0008409152627466813,0.00245975546756401,0.016700284242471986
data0.json,37,6,0.018519910451423836,0.0009412077218892906,0.0029694575830956824,0.01693808007577881
data0.json,37,7,0.019146272390538014,0.001036030538429959,0.003614219358077978,0.01879626868750252
data0.json,37,8,0.020824632265972746,0.0012238886548907367,0.0033929887721221826,0.02046915526570192
data0.json,37,9,0.02249805862892367,0.001254643850036492,0.0034483946410559306,0.0229154635711945
data0.json,38,0,0.0,0.0,0.0,0.0
data0.json,38,1,0.013201552378695585,0.001979611155690421,0.0026412780294545594,0.012731853713853974
data0.json,38,2,0.019939341098015942,0.0032169689270552734,0.003975362998116463,0.019854519630655768
data0.json,39,0,0.0,0.0,0.0,0.0
data0.json,39,1,0.0071368273930760805,0.0003563241523364927,0.0010927526445311763,0.0060164390749015825
data0.json,39,2,0.008803698502054558,0.0016382729048637467,0.000999460789835202,0.009999118351807737
data0.json,39,3,0.016559762130814882,0.00197786778431243,0.0019822640607227316,0.015505219376922195
data0.json,39,4,0.014751936590974112,0.0019101825129700083,0.0015183550267940653,0.014844050865620854
data0.json,39,5,0.01868386408475402,0.0027641799984466906,0.0024294464417420176,0.01922113299619572
data0.json,39,6,0.02227899664285394,0.0030927573674890485,0.0025711963015931367,0.02149695147537138
data0.json,39,7,0.024282517878636938,0.0034749646391344087,0.003592598257544106,0.024760135597271617
data0.json,39,8,0.024590164217291863,0.003386786438043049,0.00331209013071989,0.02509851071129872
data0.json,40,0,0.0,0.0,0.0,0.0
data0.json,40,1,0.013904082542040844,0.0009018168578362036,-0.0004069683449810302,0.014156059874073054
data0.json,40,2,0.021970786148343704,0.0016070240666268677,0.0007572451858505657,0.02214644422613416
data0.json,41,0,0.0,0.0,0.0,0.0
data0.json,41,1,0.005200082738587862,0.001250837297845017,0.0008959544994942369,0.007047822956953509
data0.json,41,2,0.008391397544375439,0.0017701633013634216,0.0014503296330582553,0.009596531366915165
data0.json,41,3,0.011783971323084634,0.0020764615727676943,0.001655580160722871,0.012074254043681431
data0.json,41,4,0.013360354142458461,0.002489205531663627,0.0022776485533736314,0.01517087647165083
data0.json,41,5,0.015721941607277256,0.00266477072344489,0.002349525103442788,0.01611188342484763
data0.json,41,6,0.01784817655168688,0.003158373733336846,0.0029935379464708753,0.01864443624612803
data0.json,41,7,0.019506391448854986,0.003200604205063747,0.0031634584910694,0.019208898467292592
data0.json,41,8,0.022237095944641183,0.003747597867550903,0.003801073045314549,0.02269945802057297
data0.json,41,9,0.023870048716976504,0.0037147036777636995,0.003676535513261674,0.023416254095874264
data0.json,42,0,0.0,0.0,0.0,0.0
data0.json,42,1,0.007687445882237346,0.00113911379822269,0.00048077337014433666,0.008724993643042744
data0.json,42,2,0.01178646040785282,0.0018625796910711804,0.0009651077988130719,0.012398826215209114
data0.json,42,3,0.015788264897022466,0.0021629473947659523,0.0013024101463010784,0.01567824282699671
data0.json,42,4,0.020208636302962314,0.0024568456605315284,0.001704222880125885,0.02062140276026108
data0.json,42,5,0.022078966096902686,0.0031492429653101226,0.0017434938348444152,0.022238115098264268
data0.json,42,6,0.025016050858322675,0.003227227056785696,0.0018967086109880154,0.025158532505129283
data0.json,43,0,0.0,0.0,0.0,0.0
data0.json,43,1,0.010235892436765308,0.0018201422410704642,0.0005421635140151844,0.010051358258802125
data0.json,43,2,0.014971212914108616,0.0029317670762579527,0.0009505988974042681,0.014900524736718315
data0.json,43,3,0.018670145454581104,0.00317836787558522,0.0012356627104663518,0.01911971644249157
data0.json,43,4,0.02312590860103954,0.003952120695485895,0.0015752621205195804,0.023676294691973184
data0.json,43,5,0.02990911814527918,0.005086618949896097,0.001959112803347481,0.030235509010966454
data0.json,44,0,0.0,0.0,0.0,0.0
data0.json,44,1,0.007782031724423372,0.0017457260576487184,0.00017911880914421517,0.008027679801451842
data0.json,44,2,0.013284060485851203,0.001017599020051924,0.00025642594067656503,0.013170723297363886
data0.json,44,3,0.0183942901644295,0.002512647983888565,0.0005472858308662267,0.0186727863290067
data0.json,44,4,0.022235527426397856,0.0028939032475338573,0.00028366730683867717,0.02261249429259089
data0.json,44,5,0.025664868975374337,0.0034825801454564783,0.0006598201736824585,0.025927589542707026
data0.json,45,0,0.0,0.0,0.0,0.0
data0.json,45,1,0.008647054116144321,0.0003974486395457935,0.0008647590862436941,0.008894428518754273
data0.json,45,2,0.015052341209654319,0.0016642408768423314,0.002220838915378719,0.014325929785430389
data0.json,45,3,0.020537714820477858,0.001838328397143777,0.0029263953137877684,0.020482248741355596
data0.json,45,4,0.022743439512241406,0.0022893379017408064,0.002871584687761479,0.02245677625631897
data0.json,45,5,0.028071183539322732,0.002486739256573335,0.00397019227455558,0.027919387213380716
data0.json,46,0,0.0,0.0,0.0,0.0
data0.json,46,1,0.005642203585240763,0.00260743631045762,0.0007333862092111406,0.006604662639334198
data0.json,46,2,0.009859189986949261,0.0015058864834201306,0.0009620550590603113,0.011093813462369848
data0.json,46,3,0.012648600169923366,0.003191446117894253,0.001467907441313251,0.013002027105128069
data0.json,46,4,0.014708052166434133,0.003164129495325982,0.00184414656695212,0.01542224930471576
data0.json,46,5,0.020034888305041416,0.004027904654019726,0.002393037336739221,0.020977348726990905
data0.json,46,6,0.02175639576121077,0.00546864349539839,0.0029227996982545096,0.021792589615687086
data0.json,46,7,0.024546843905669403,0.005640852376662647,0.002860991164538732,0.024973138724142904
data0.json,46,8,0.02557967422501977,0.0052692970217772675,0.0033245999400846158,0.02672440276010203
data0.json,46,9,0.02848242177456919,0.00610153739731009,0.003532203689809988,0.02890929424583285
data0.json,47,0,0.0,0.0,0.0,0.0
data0.json,47,1,0.009172670371592117,0.000497132424992403,0.0014352497807260185,0.008750007637427545
data0.json,47,2,0.014349477391385916,0.0009559255773023375,0.0016817091832064123,0.015232843517187658
data0.json,47,3,0.019285873218923662,0.0010568259638164632,0.0015727320238070896,0.01873693084246045
data0.json,47,4,0.02448081265915662,0.0021264818777885232,0.0026947731487646977,0.02424106539027244
data0.json,48,0,0.0,0.0,0.0,0.0
data0.json,48,1,0.006541537110600949,0.00046879582542926995,0.0006411494737500931,0.007313350867674527
data0.json,48,2,0.011149661522443007,0.0017244728886555334,0.0010407416668535415,0.010797796437559666
data0.json,48,3,0.013825856077977778,0.0011305614188774895,0.002506272025826984,0.013948460634604462
data0.json,48,4,0.016447573798328615,0.0011779147519531343,0.0014503414875145233,0.016589931548089746
data0.json,48,5,0.019389203378593813,0.0021163982414777885,0.002371525598031919,0.01965158384196163
data0.json,48,6,0.02242450013525383,0.0017681620407591,0.0019768479355812703,0.022401858997770675
data0.json,48,7,0.02349602813960166,0.0023967648794748614,0.0023122152386903746,0.022875791714595722
data0.json,48,8,0.027595985841297133,0.002120455745019796,0.0029408279036587646,0.027554017621174116
data0.json,49,0,0.0,0.0,0.0,0.0
data0.json,49,1,0.011060765783064867,0.0010069723458603862,0.0003501030307866305,0.011598068063071683
data0.json,49,2,0.01809195500061802,0.0015991600749161224,0.0004376442255279239,0.018301393949011598
data0.json,49,3,0.02328286345512373,0.0023848685597591063,0.0006960930415384838,0.02323715152649619
data0.json,50,0,0.0,0.0,0.0,0.0
data0.json,50,1,0.007709365429911651,0.00016502579618413,0.0005246891520394528,0.009043246911634389
data0.json,50,2,0.008828093181118688,0.0003383675430070131,-0.00022435321007824524,0.010902855899608665
data0.json,50,3,0.011108573071752927,0.0003924650619424502,0.0002113151698693507,0.012353332333916098
data0.json,50,4,0.01290132785093417,0.00018292249325783033,-0.0004011628801408905,0.014065995923713135
